EHI00159	0.173199
EHI00160	0.228057
EHI00161	0.135869
EHI00162	0.789272
EHI00163	0.928497
EHI00164	0.548055
EHI00165	0.189458
EHI00166	0.214148
EHI00167	0.177064
EHI00168	0.248735
EHI00169	0.158816
EHI00170	0.206476
EHI00171	0.353023
EHI00172	0.236526
EHI00173	0.953789
EHI00174	0.947782
EHI00175	0.156744
EHI00176	0.218704
EHI00177	0.153045
EHI00178	0.159841
EHI00179	0.152973
EHI00180	0.166507
EHI00181	0.159067
EHI00182	0.119889
EHI00183	0.18558
EHI00184	0.226119
EHI00185	0.24065
EHI00186	0.178409
EHI00187	0.4849
EHI00188	0.814513
EHI00189	0.182881
EHI00190	0.90625
EHI00191	0.20802
EHI00192	0.582088
EHI00193	0.683979
EHI00195	0.74854
EHI00196	0.235653
EHI00197	0.213082
EHI00198	0.176517
EHI00199	0.445706
EHI00200	0.181372
EHI00201	0.965194
EHI00202	0.206857
EHI00203	0.784114
EHI00204	0.808682
EHI00205	0.348228
EHI00206	0.527172
EHI00207	0.185849
EHI00208	0.629799
EHI00209	0.178623
EHI00210	0.401696
EHI00211	0.854948
EHI00212	0.075494
EHI00213	0.239713
EHI00214	0.173671
EHI00215	0.227062
EHI00216	0.216207
EHI00217	0.234702
EHI00218	0.230743
EHI00219	0.190596
EHI00220	0.302958
EHI00221	0.359672
EHI00223	0.208624
EHI00224	0.718532
EHI00225	0.22467
EHI00226	0.77095
EHI00227	0.178833
EHI00228	0.318006
EHI00229	0.35806
EHI00230	0.81246
EHI00231	0.214292
EHI00232	0.746688
EHI00233	0.311816
EHI00234	0.205909
EHI00235	0.70976
EHI00236	0.589809
EHI00237	0.348385
EHI00238	0.335867
EHI00240	0.62226
EHI00241	0.322991
EHI00242	0.215425
EHI00243	0.431568
EHI00244	0.34613
EHI00245	0.224235
EHI00247	0.17261
EHI00249	0.298758
EHI00250	0.18469
EHI00251	0.80177
EHI00252	0.200387
EHI00253	0.594531
EHI00254	0.696516
EHI00255	0.57515
EHI00256	0.591357
EHI00258	0.026374
EHI00259	0.199924
EHI00260	0.191864
EHI00262	0.176974
EHI00264	0.218369
EHI00265	0.928462
EHI00266	0.583992
EHI00267	0.906408
EHI00268	0.47747
EHI00269	0.189776
EHI00270	0.828274
EHI00271	0.176678
EHI00272	0.021784
EHI00273	0.859614
EHI00274	0.258584
EHI00275	0.192804
EHI00276	0.181398
EHI00277	0.17913
EHI00279	0.744715
EHI00280	0.245363
EHI00281	0.387129
EHI00282	0.225245
EHI00283	0.935236
EHI00284	0.585212
EHI00285	0.205965
EHI00287	0.183732
EHI00288	0.239323
EHI00289	0.203657
EHI00290	0.187423
EHI00291	0.187647
EHI00294	0.136957
EHI00296	0.175482
EHI00297	0.551088
EHI00298	0.227705
EHI00299	0.190982
EHI00300	0.415396
EHI00301	0.389259
EHI00302	0.221344
EHI00304	0.479634
EHI00309	0.265923
EHI00311	0.41377
EHI00313	0.500872
EHI00316	0.221211
EHI00318	0.472214
EHI00320	0.183566
EHI00322	0.581949
EHI00325	0.218684
EHI00326	0.369129
EHI00327	0.197155
EHI00328	0.21587
EHI00330	0.274784
EHI00331	0.20604
EHI00332	0.225563
EHI00335	0.179211
EHI00336	0.201913
EHI00337	0.202072
EHI00338	0.20201
EHI00339	0.20476
EHI00340	0.199761
EHI00341	0.195841
EHI00342	0.199338
EHI00343	0.189828
EHI00344	0.180256
EHI00345	0.283953
EHI00346	0.17611
EHI00347	0.209398
EHI00348	0.200028
EHI00349	0.173849
EHI00350	0.167569
EHI00351	0.183712
EHI00352	0.192025
EHI00353	0.174143
EHI00354	0.187197
EHI00355	0.188745
EHI00356	0.171301
EHI00357	0.156098
EHI00358	0.205346
EHI00359	0.230185
EHI00360	0.928649
EHI00361	0.171347
EHI00362	0.916286
EHI00363	0.174564
EHI00364	0.182499
EHI00365	0.184965
EHI00366	0.166782
EHI00367	0.161055
EHI00368	0.600369
EHI00369	0.1632
EHI00370	0.136702
EHI00371	0.164458
EHI00372	0.195815
EHI00373	0.145852
EHI00374	0.196424
EHI00375	0.148201
EHI00376	0.156715
EHI00377	0.243358
EHI00378	0.152624
EHI00379	0.15057
EHI00380	0.155547
EHI00381	0.156143
EHI00382	0.159576
EHI00383	0.163315
EHI00384	0.167759
EHI00385	0.172178
EHI00386	0.163135
EHI00387	0.177056
EHI00388	0.139741
EHI00389	0.151092
EHI00390	0.166796
EHI00391	0.158657
EHI00392	0.157123
EHI00393	0.160613
EHI00394	0.156514
EHI00395	0.151852
EHI00396	0.169451
EHI00397	0.169305
EHI00398	0.1488
EHI00399	0.159562
EHI00400	0.17167
EHI00401	0.14733
EHI00402	0.152027
EHI00403	0.167611
EHI00404	0.152582
EHI00405	0.156419
EHI00406	0.14357
EHI00407	0.179434
EHI00408	0.148402
EHI00409	0.16326
EHI00410	0.151885
EHI00411	0.136322
EHI00412	0.148522
EHI00413	0.154258
EHI00414	0.139519
EHI00415	0.146838
EHI00416	0.140351
EHI00417	0.179491
EHI00418	0.169108
EHI00419	0.151808
EHI00420	0.167182
EHI00421	0.253165
EHI00422	0.154057
EHI00423	0.932766
EHI00424	0.162515
EHI00425	0.170924
EHI00426	0.498308
EHI00427	0.149285
EHI00428	0.226986
EHI00429	0.164771
EHI00430	0.159123
EHI00431	0.155222
EHI00432	0.16827
EHI00433	0.213318
EHI00434	0.162462
EHI00435	0.954801
EHI00436	0.150198
EHI00437	0.17006
EHI00438	0.13494
EHI00439	0.157256
EHI00440	0.182074
EHI00441	0.14443
EHI00442	0.140894
EHI00443	0.178107
EHI00444	0.159597
EHI00445	0.155157
EHI00446	0.161494
EHI00447	0.169184
EHI00448	0.163383
EHI00449	0.169835
EHI00450	0.15357
EHI00451	0.154243
EHI00452	0.183569
EHI00453	0.161954
EHI00454	0.186271
EHI00455	0.173963
EHI00456	0.166033
EHI00457	0.158956
EHI00458	0.159562
EHI00459	0.146003
EHI00460	0.15491
EHI00461	0.145182
EHI00462	0.169086
EHI00463	0.179489
EHI00464	0.161423
EHI00465	0.111111
EHI00466	0.193384
EHI00467	0.169642
EHI00468	0.141201
EHI00469	0.15674
EHI00470	0.37522
EHI00471	0.167733
EHI00472	0.176808
EHI00473	0.141988
EHI00474	0.133472
EHI00475	0.184914
EHI00476	0.169537
EHI00477	0.150491
EHI00478	0.172907
EHI00479	0.69478
EHI00480	0.310754
EHI00481	0.14496
EHI00482	0.150113
EHI00483	0.150102
EHI00484	0.152179
EHI00485	0.176283
EHI00486	0.178006
EHI00487	0.149999
EHI00488	0.15086
EHI00489	0.155267
EHI00490	0.162497
EHI00491	0.146364
EHI00492	0.1524
EHI00493	0.160883
EHI00494	0.175424
EHI00495	0.184056
EHI00496	0.143584
EHI00497	0.150294
EHI00498	0.134098
EHI00499	0.330975
EHI00500	0.141215
EHI00501	0.157391
EHI00502	0.149125
EHI00503	0.146918
EHI00504	0.141709
EHI00505	0.155553
EHI00506	0.261487
EHI00507	0.157893
EHI00508	0.149084
EHI00509	0.156789
EHI00510	0.142195
EHI00511	0.149337
EHI00512	0.163822
EHI00513	0.160721
EHI00514	0.195065
EHI00515	0.160617
EHI00516	0.188464
EHI00517	0.147471
EHI00518	0.154365
EHI00519	0.143187
EHI00520	0.156267
EHI00521	0.166703
EHI00522	0.160526
EHI00523	0.147971
EHI00524	0.154505
EHI00525	0.153805
EHI00526	0.150505
EHI00527	0.155487
EHI00528	0.145442
EHI00529	0.146334
EHI00530	0.152214
EHI00531	0.160096
EHI00532	0.146346
EHI00533	0.166169
EHI00534	0.149664
EHI00535	0.155716
EHI00536	0.16865
EHI00537	0.125364
EHI00538	0.14665
EHI00539	0.171459
EHI00540	0.171786
EHI00541	0.152362
EHI00542	0.153763
EHI00543	0.146634
EHI00544	0.170367
EHI00545	0.153849
EHI00546	0.162184
EHI00547	0.236721
EHI00548	0.161295
EHI00549	0.148871
EHI00550	0.164856
EHI00551	0.164729
EHI00552	0.170862
EHI00553	0.134567
EHI00554	0.138564
EHI00555	0.1601
EHI00556	0.130855
EHI00557	0.156877
EHI00558	0.158251
EHI00559	0.153974
EHI00560	0.13797
EHI00561	0.153688
EHI00562	0.154305
EHI00563	0.16459
EHI00564	0.146718
EHI00565	0.124913
EHI00566	0.144671
EHI00567	0.147194
EHI00568	0.152162
EHI00569	0.143321
EHI00570	0.243749
EHI00571	0.206603
EHI00572	0.283951
EHI00573	0.403831
EHI00574	0.28059
EHI00575	0.275578
EHI00576	0.327203
EHI00577	0.19185
EHI00578	0.274794
EHI00579	0.235678
EHI00580	0.223165
EHI00581	0.207229
EHI00582	0.324248
EHI00583	0.283378
EHI00584	0.452628
EHI00585	0.239045
EHI00586	0.298436
EHI00587	0.904682
EHI00588	0.255868
EHI00589	0.21235
EHI00590	0.259635
EHI00591	0.389181
EHI00592	0.363612
EHI00593	0.377555
EHI00594	0.962095
EHI00595	0.239764
EHI00596	0.955132
EHI00597	0.335555
EHI00598	0.418395
EHI00599	0.17948
EHI00600	0.193861
EHI00601	0.228448
EHI00602	0.341737
EHI00603	0.222427
EHI00604	0.233099
EHI00605	0.224417
EHI00606	0.26546
EHI00607	0.177377
EHI00608	0.194366
EHI00609	0.21418
EHI00610	0.837988
EHI00611	0.214086
EHI00612	0.223346
EHI00613	0.197656
EHI00614	0.457483
EHI00615	0.197398
EHI00616	0.224083
EHI00617	0.943527
EHI00618	0.295283
EHI00619	0.80339
EHI00620	0.204008
EHI00621	0.186958
EHI00622	0.162893
EHI00623	0.495479
EHI00624	0.298938
EHI00625	0.180286
EHI00626	0.184885
EHI00627	0.340296
EHI00628	0.204322
EHI00629	0.196895
EHI00630	0.181023
EHI00631	0.173103
EHI00632	0.200211
EHI00633	0.695026
EHI00634	0.19087
EHI00635	0.195979
EHI00636	0.189193
EHI00637	0.260989
EHI00638	0.151243
EHI00639	0.268579
EHI00640	0.269885
EHI00641	0.172352
EHI00642	0.167451
EHI00643	0.155911
EHI00644	0.181345
EHI00645	0.197404
EHI00646	0.276626
EHI00647	0.597565
EHI00648	0.188517
EHI00649	0.172035
EHI00650	0.583062
EHI00651	0.144205
EHI00652	0.147807
EHI00653	0.162242
EHI00654	0.190458
EHI00655	0.155448
EHI00656	0.166573
EHI00657	0.18854
EHI00658	0.178565
EHI00659	0.151772
EHI00660	0.162479
EHI00661	0.831693
EHI00662	0.324897
EHI00663	0.186971
EHI00664	0.400625
EHI00665	0.161409
EHI00666	0.150476
EHI00667	0.162711
EHI00668	0.175203
EHI00669	0.151758
EHI00670	0.149107
EHI00671	0.166766
EHI00672	0.154829
EHI00673	0.156132
EHI00674	0.180031
EHI00675	0.136533
EHI00676	0.162586
EHI00677	0.164902
EHI00678	0.163914
EHI00679	0.157546
EHI00680	0.120194
EHI00681	0.15705
EHI00682	0.149008
EHI00683	0.154792
EHI00684	0.162569
EHI00685	0.151334
EHI00686	0.179912
EHI00687	0.142316
EHI00688	0.151838
EHI00689	0.147296
EHI00690	0.152725
EHI00691	0.187887
EHI00692	0.141334
EHI00693	0.162365
EHI00694	0.177326
EHI00695	0.16811
EHI00696	0.155977
EHI00697	0.142237
EHI00698	0.151969
EHI00699	0.160382
EHI00700	0.166724
EHI00701	0.158412
EHI00702	0.140798
EHI00703	0.153953
EHI00704	0.164416
EHI00705	0.133578
EHI00706	0.169613
EHI00707	0.153312
EHI00708	0.143862
EHI00709	0.158077
EHI00710	0.180935
EHI00711	0.170085
EHI00712	0.177017
EHI00713	0.160969
EHI00714	0.150159
EHI00715	0.160974
EHI00716	0.182105
EHI00717	0.16033
EHI00718	0.165885
EHI00719	0.15627
EHI00720	0.153937
EHI00721	0.156985
EHI00722	0.185743
EHI00723	0.156342
EHI00724	0.163477
EHI00725	0.1771
EHI00726	0.211962
EHI00727	0.165317
EHI00728	0.182135
EHI00729	0.192304
EHI00730	0.199582
EHI00731	0.148558
EHI00732	0.174086
EHI00733	0.177199
EHI00734	0.16325
EHI00735	0.172024
EHI00736	0.183361
EHI00737	0.196535
EHI00738	0.187862
EHI00739	0.417636
EHI00740	0.166678
EHI00741	0.165974
EHI00742	0.518175
EHI00743	0.489283
EHI00744	0.430875
EHI00745	0.265204
EHI00746	0.202933
EHI00747	0.27768
EHI00748	0.287286
EHI00749	0.267328
EHI00750	0.499288
EHI00751	0.531746
EHI00752	0.815235
EHI00753	0.489812
EHI00754	0.626628
EHI00755	0.620015
EHI00756	0.216684
EHI00757	0.526921
EHI00758	0
EHI00759	0.137884
EHI00760	0.96358
EHI00761	0.225706
EHI00762	0.181843
EHI00763	0.193169
EHI00764	0.207781
EHI00765	0.182569
EHI00766	0.184239
EHI00767	0.203673
EHI00768	0.186792
EHI00769	0.197373
EHI00770	0.199959
EHI00771	0.180624
EHI00772	0.194343
EHI00773	0.198664
EHI00774	0.204482
EHI00775	0.189894
EHI00776	0.109594
EHI00777	0.199533
EHI00778	0.187015
EHI00779	0.194233
EHI00780	0.199146
EHI00781	0.188001
EHI00782	0.040541
EHI00783	0.188211
EHI00784	0.164859
EHI00785	0.202418
EHI00786	0.188007
EHI00787	0.22725
EHI00788	0.177181
EHI00789	0.197947
EHI00790	0.217562
EHI00791	0.204906
EHI00792	0.195153
EHI00793	0.182984
EHI00794	0.178947
EHI00795	0.187999
EHI00796	0.188968
EHI00797	0.221762
EHI00798	0.220137
EHI00799	0.227546
EHI00800	0.196942
EHI00801	0.199166
EHI00802	0.22539
EHI00803	0.287708
EHI00804	0.286647
EHI00805	0.275042
EHI00806	0.27791
EHI00807	0.300351
EHI00808	0.270233
EHI00809	0.242012
EHI00810	0.252857
EHI00811	0.35545
EHI00812	0.325891
EHI00813	0.423971
EHI00814	0.357687
EHI00815	0.388038
EHI00816	0.291059
EHI00817	0.50864
EHI00818	0.553936
EHI00819	0.385522
EHI00820	0.569594
EHI00821	0.420345
EHI00822	0.633817
EHI00823	0.534834
EHI00824	0.593499
EHI00825	0.781928
EHI00826	0.801425
EHI00827	0.688506
EHI00828	0.664098
EHI00829	0.795381
EHI00830	0.610253
EHI00831	0.654951
EHI00832	0.660047
EHI00833	0.871578
EHI00834	0.862863
EHI00835	0.844006
EHI00836	0.828397
EHI00837	0.796519
EHI00838	0.789619
EHI00839	0.819102
EHI00840	0.877489
EHI00841	0.910307
EHI00842	0.943666
EHI00843	0.867009
EHI00844	0.91747
EHI00845	0.912358
EHI00846	0.935384
EHI00847	0.953987
EHI00848	0.919704
EHI00849	0.972838
EHI00850	0.969063
EHI00851	0.943461
EHI00852	0.962101
EHI00853	0.971169
EHI00854	0.861063
EHI00855	0.970263
EHI00856	0.983213
EHI00857	0.926501
EHI00858	0.96755
EHI00860	0.970658
EHI00861	0.427478
EHI00862	0.179407
EHI00863	0.866026
EHI00864	0.253653
EHI00865	0.895826
EHI00866	0.907816
EHI00867	0.920117
EHI00868	0.252007
EHI00869	0.198274
EHI00871	0.192755
EHI00872	0.172151
EHI00873	0.446453
EHI00874	0.232514
EHI00875	0.19814
EHI00876	0.857967
EHI00877	0.473658
EHI00878	0.182558
EHI00879	0.21379
EHI00880	0.225537
EHI00881	0.182836
EHI00882	0.775641
EHI00883	0.268268
EHI00884	0.973682
EHI00885	0.191061
EHI00886	0.360818
EHI00887	0.199933
EHI00888	0.202473
EHI00889	0.189155
EHI00890	0.225324
EHI00891	0.193614
EHI00892	0.021798
EHI00893	0.846859
EHI00894	0.200218
EHI00895	0.189131
EHI00896	0.171034
EHI00897	0.195692
EHI00898	0.209625
EHI00899	0.229424
EHI00900	0.814973
EHI00901	0.79012
EHI00902	0.184009
EHI00903	0.190893
EHI00904	0.193575
EHI00905	0.822031
EHI00906	0.802506
EHI00907	0.173497
EHI00908	0.196529
EHI00909	0.391349
EHI00910	0.188104
EHI00911	0.737518
EHI00912	0.805291
EHI00913	0.348807
EHI00914	0.18406
EHI00915	0.932887
EHI00916	0.187943
EHI00917	0.801377
EHI00918	0.796502
EHI00919	0.818093
EHI00920	0.185751
EHI00921	0.207119
EHI00922	0.193143
EHI00923	0.358577
EHI00924	0.205377
EHI00925	0.194924
EHI00926	0.775368
EHI00927	0.186587
EHI00928	0.959732
EHI00929	0.1865
EHI00930	0.22605
EHI00931	0.78219
EHI00932	0.195491
EHI00933	0.168046
EHI00934	0.208217
EHI00935	0.21368
EHI00936	0.191904
EHI00937	0.196623
EHI00938	0.613703
EHI00939	0.184697
EHI00940	0.918007
EHI00941	0.186537
EHI00942	0.188042
EHI00943	0.190641
EHI00944	0.193894
EHI00945	0.066502
EHI00946	0.622117
EHI00947	0.698888
EHI00948	0.34533
EHI00949	0.176755
EHI00950	0.166629
EHI00951	0.318022
EHI00952	0.177705
EHI00953	0.90696
EHI00954	0.307689
EHI00955	0.336044
EHI00956	0.199468
EHI00957	0.223539
EHI00958	0.200967
EHI00959	0.221334
EHI00960	0.1719
EHI00961	0.881432
EHI00962	0.599227
EHI00963	0.324988
EHI00964	0.21717
EHI00965	0.225085
EHI00966	0.190708
EHI00967	0.174876
EHI00968	0.70209
EHI00969	0.175444
EHI00970	0.171091
EHI00971	0.917827
EHI00972	0.173334
EHI00973	0.923027
EHI00974	0.181629
EHI00975	0.187187
EHI00976	0.197237
EHI00977	0.187818
EHI00978	0.208336
EHI00979	0.215489
EHI00980	0.185317
EHI00981	0.176787
EHI00982	0.186638
EHI00983	0.276012
EHI00984	0.180949
EHI00985	0.206259
EHI00986	0.202074
EHI00987	0.167543
EHI00988	0.190065
EHI00989	0.182951
EHI00990	0.21336
EHI00991	0.268719
EHI00992	0.201145
EHI00993	0.616302
EHI00994	0.60603
EHI00995	0.102053
EHI00996	0.272222
EHI00997	0.18139
EHI00998	0.219769
EHI00999	0.566051
EHI01000	0.175963
EHI01001	0.195243
EHI01002	0.581143
EHI01003	0.170001
EHI01004	0.594784
EHI01005	0.250435
EHI01006	0.183487
EHI01007	0.176374
EHI01008	0.206117
EHI01009	0.181672
EHI01010	0.194939
EHI01011	0.142227
EHI01012	0.179583
EHI01013	0.248882
EHI01014	0.185331
EHI01015	0.1944
EHI01016	0.543821
EHI01017	0.193696
EHI01018	0.262312
EHI01019	0.197025
EHI01020	0.864199
EHI01021	0.204722
EHI01022	0.172316
EHI01023	0.198097
EHI01024	0.181026
EHI01025	0.179945
EHI01026	0.179815
EHI01027	0.165967
EHI01028	0.191486
EHI01029	0.176519
EHI01030	0.208281
EHI01031	0.19421
EHI01032	0.18208
EHI01033	0.202635
EHI01034	0.194038
EHI01035	0.182562
EHI01036	0.196357
EHI01037	0.192968
EHI01038	0.189521
EHI01039	0.186483
EHI01040	0.195327
EHI01041	0.185964
EHI01042	0.155982
EHI01043	0.189607
EHI01045	0.164232
EHI01046	0.315724
EHI01047	0.184031
EHI01049	0.190042
EHI01050	0.204628
EHI01051	0.159539
EHI01052	0.183354
EHI01053	0.187803
EHI01054	0.180357
EHI01055	0.168835
EHI01056	0.176255
EHI01057	0.161361
EHI01058	0.155264
EHI01059	0.172526
EHI01060	0.183047
EHI01061	0.173332
EHI01062	0.172017
EHI01063	0.192625
EHI01064	0.166794
EHI01065	0.159049
EHI01066	0.180041
EHI01067	0.175228
EHI01068	0.16675
EHI01069	0.168604
EHI01070	0.149169
EHI01071	0.129027
EHI01072	0.140681
EHI01073	0.180095
EHI01074	0.140649
EHI01075	0.165881
EHI01076	0.155131
EHI01077	0.155207
EHI01078	0.16116
EHI01079	0.164067
EHI01080	0.146589
EHI01081	0.162703
EHI01082	0.180309
EHI01083	0.139179
EHI01084	0.160837
EHI01085	0.168714
EHI01086	0.129331
EHI01087	0.212608
EHI01088	0.23246
EHI01089	0.23269
EHI01090	0.26622
EHI01091	0.231206
EHI01092	0.188689
EHI01093	0.262007
EHI01094	0.199822
EHI01095	0.243743
EHI01096	0.223073
EHI01097	0.199275
EHI01098	0.199871
EHI01099	0.205063
EHI01100	0.207606
EHI01101	0.253168
EHI01102	0.186377
EHI01103	0.217965
EHI01104	0.193824
EHI01105	0.264061
EHI01106	0.238629
EHI01107	0.194477
EHI01108	0.214192
EHI01109	0.188695
EHI01110	0.19908
EHI01111	0.230205
EHI01112	0.221424
EHI01113	0.257374
EHI01114	0.189477
EHI01115	0.222872
EHI01116	0.245411
EHI01117	0.231862
EHI01118	0.212528
EHI01119	0.216547
EHI01120	0.229492
EHI01121	0.210639
EHI01122	0.247026
EHI01123	0.245306
EHI01124	0.221467
EHI01125	0.242357
EHI01126	0.251158
EHI01127	0.194963
EHI01128	0.212484
EHI01129	0.198794
EHI01130	0.182527
EHI01131	0.197189
EHI01132	0.224482
EHI01133	0.206834
EHI01134	0.217702
EHI01135	0.227338
EHI01136	0.195372
EHI01137	0.229657
EHI01138	0.216028
EHI01139	0.226741
EHI01140	0.227982
EHI01141	0.19514
EHI01142	0.213116
EHI01143	0.209101
EHI01144	0.23324
EHI01145	0.193661
EHI01146	0.221378
EHI01147	0.226588
EHI01148	0.201945
EHI01149	0.201335
EHI01150	0.193164
EHI01151	0.221769
EHI01152	0.199023
EHI01153	0.192734
EHI01154	0.222574
EHI01155	0.220667
EHI01156	0.214335
EHI01157	0.200848
EHI01158	0.19524
EHI01159	0.224254
EHI01160	0.219673
EHI01161	0.216787
EHI01162	0.204102
EHI01163	0.201063
EHI01164	0.221876
EHI01166	0.203969
EHI01167	0.220115
EHI01168	0.24037
EHI01169	0.20742
EHI01170	0.200039
EHI01171	0.214314
EHI01172	0.162004
EHI01173	0.184422
EHI01174	0.151822
EHI01175	0.175598
EHI01176	0.180407
EHI01177	0.178266
EHI01178	0.156425
EHI01179	0.163426
EHI01180	0.170024
EHI01181	0.27348
EHI01182	0.27073
EHI01183	0.305789
EHI01184	0.293208
EHI01185	0.281183
EHI01186	0.299976
EHI01187	0.285827
EHI01188	0.294838
EHI01189	0.27965
EHI01190	0.276681
EHI01191	0.279522
EHI01192	0.334687
EHI01193	0.337737
EHI01194	0.322751
EHI01195	0.303169
EHI01196	0.306033
EHI01197	0.302147
EHI01198	0.283346
EHI01199	0.256774
EHI01200	0.276362
EHI01201	0.286
EHI01202	0.283041
EHI01203	0.26698
EHI01204	0.281872
EHI01205	0.273052
EHI01206	0.274267
EHI01207	0.272819
EHI01208	0.290513
EHI01209	0.282956
EHI01210	0.300815
EHI01211	0.254211
EHI01212	0.270871
EHI01213	0.271247
EHI01214	0.269628
EHI01215	0.273625
EHI01216	0.278755
EHI01217	0.292555
EHI01218	0.236762
EHI01219	0.443618
EHI01220	0.398858
EHI01221	0.380922
EHI01223	0.303143
EHI01224	0.345971
EHI01225	0.306967
EHI01226	0.366293
EHI01227	0.402596
EHI01228	0.46958
EHI01229	0.334348
EHI01230	0.270819
EHI01231	0.284296
EHI01232	0.351913
EHI01233	0.599795
EHI01234	0.48822
EHI01235	0.575792
EHI01236	0.300799
EHI01237	0.401701
EHI01238	0.275866
EHI01239	0.681423
EHI01240	0.397949
EHI01241	0.707853
EHI01242	0.572912
EHI01243	0.438952
EHI01244	0.219208
EHI01245	0.399811
EHI01246	0.560675
